TimeStep	MeanReturn	BestMeanReturn	Episodes	Exploration	LearningRate	Time
3050000	13987.0	15675.0	1695	0.0923125	0.0001	253.1356787085533
3060000	14070.0	15675.0	1699	0.09227500000000001	0.0001	254.02302617629368
3070000	13975.0	15675.0	1703	0.0922375	0.0001	254.90929487546285
3080000	14018.0	15675.0	1707	0.0922	0.0001	255.7976910829544
3090000	14242.0	15675.0	1711	0.09216250000000001	0.0001	256.68476048707964
3100000	14266.0	15675.0	1715	0.09212500000000001	0.0001	257.57084053754807
3110000	14444.0	15675.0	1719	0.0920875	0.0001	258.45761603514353
3120000	14645.0	15675.0	1723	0.09205	0.0001	259.34470786650974
3130000	14811.0	15675.0	1726	0.09201250000000001	0.0001	260.2343775828679
3140000	14860.0	15675.0	1730	0.091975	0.0001	261.11871993144354
3150000	14938.0	15675.0	1733	0.0919375	0.0001	262.0069060643514
3160000	15007.0	15675.0	1737	0.09190000000000001	0.0001	262.89461212158204
3170000	15063.0	15675.0	1741	0.0918625	0.0001	263.782164756457
3180000	15016.0	15675.0	1745	0.091825	0.0001	264.67025068203606
3190000	14961.0	15675.0	1749	0.09178750000000001	0.0001	265.556708753109
3200000	14846.0	15675.0	1753	0.09175	0.0001	266.44259583155315
3210000	15097.0	15675.0	1757	0.0917125	0.0001	267.3300456126531
3220000	15138.0	15675.0	1761	0.091675	0.0001	268.2183070143064
3230000	15163.0	15675.0	1764	0.09163750000000001	0.0001	269.10704960823057
3240000	15203.0	15675.0	1768	0.0916	0.0001	269.9932698448499
3250000	14978.0	15675.0	1773	0.0915625	0.0001	270.8803683121999
3260000	14927.0	15675.0	1777	0.09152500000000001	0.0001	271.7669026732445
3270000	14931.0	15675.0	1781	0.0914875	0.0001	272.6538216670354
3280000	14996.0	15675.0	1784	0.09145	0.0001	273.54122206370033
3290000	15160.0	15675.0	1788	0.09141250000000001	0.0001	274.42873604695
3300000	15335.0	15675.0	1791	0.091375	0.0001	275.31773752768834
3310000	15440.0	15675.0	1795	0.0913375	0.0001	276.20488971471786
3320000	15445.0	15675.0	1799	0.0913	0.0001	277.0921658039093
3330000	15428.0	15675.0	1803	0.09126250000000001	0.0001	277.978973476092
3340000	15446.0	15675.0	1807	0.091225	0.0001	278.86707415183383
3350000	15342.0	15675.0	1811	0.0911875	0.0001	279.75542009274164
3360000	15440.0	15675.0	1815	0.09115000000000001	0.0001	280.64287123680117
3370000	15347.0	15675.0	1818	0.0911125	0.0001	281.5298744360606
3380000	15404.0	15675.0	1822	0.091075	0.0001	282.4167234659195
